cnt,type,year,suffix
122758,WatchEvent,2019,0118
108603,WatchEvent,2018,0801
130304,WatchEvent,2019,0705
105264,WatchEvent,2018,0713
102522,WatchEvent,2018,1019
113292,WatchEvent,2017,1109
63730,WatchEvent,2018,1007
132878,WatchEvent,2018,0301
128890,WatchEvent,2018,0403
114959,WatchEvent,2018,1219
107337,WatchEvent,2018,0528
113177,WatchEvent,2018,0725
112266,WatchEvent,2018,0913
68125,WatchEvent,2018,1028
117978,WatchEvent,2018,0419
60847,WatchEvent,2018,0812
107857,WatchEvent,2018,0608
115066,WatchEvent,2018,1016
112024,WatchEvent,2018,1207
61876,WatchEvent,2018,0722
113885,WatchEvent,2018,1130
117737,WatchEvent,2018,1009
72993,WatchEvent,2018,1013
63153,WatchEvent,2018,0923
102013,WatchEvent,2018,0903
115751,WatchEvent,2018,0619
106164,WatchEvent,2018,1122
162118,WatchEvent,2019,0509
119802,WatchEvent,2018,0202
134126,WatchEvent,2018,0306
99898,WatchEvent,2019,0310
64719,WatchEvent,2018,0915
63948,WatchEvent,2018,1111
120376,WatchEvent,2018,1127
119282,WatchEvent,2019,0828
65950,WatchEvent,2018,1215
79877,WatchEvent,2018,0310
69313,WatchEvent,2018,0602
78096,WatchEvent,2018,0113
63050,WatchEvent,2018,0902
181267,WatchEvent,2019,0423
85951,WatchEvent,2018,1001
116387,WatchEvent,2018,0604
111202,WatchEvent,2018,0709
146684,WatchEvent,2019,1106
81279,WatchEvent,2019,0706
131563,WatchEvent,2019,1031
129264,WatchEvent,2019,1108
75562,WatchEvent,2018,0128
53829,WatchEvent,2017,0121
142576,WatchEvent,2019,0214
51493,WatchEvent,2019,0912
111624,WatchEvent,2018,0626
108475,WatchEvent,2018,0212
69152,WatchEvent,2018,1202
107964,WatchEvent,2018,0716
117875,WatchEvent,2018,1031
95177,WatchEvent,2018,0405
126832,WatchEvent,2018,0124
119247,WatchEvent,2018,0531
122770,WatchEvent,2018,0402
101347,WatchEvent,2019,0201
59719,WatchEvent,2018,1231
143241,WatchEvent,2019,0301
104433,WatchEvent,2018,0815
149026,WatchEvent,2019,1016
102707,WatchEvent,2019,0501
117479,WatchEvent,2018,0411
128447,WatchEvent,2018,1205
119410,WatchEvent,2018,1213
107419,WatchEvent,2018,0719
153622,WatchEvent,2019,0612
68505,WatchEvent,2018,0609
143156,WatchEvent,2019,1118
99955,WatchEvent,2017,0214
105378,WatchEvent,2017,0322
140467,WatchEvent,2018,0227
225472,WatchEvent,2019,0329
148813,WatchEvent,2019,0709
151880,WatchEvent,2019,0220
148051,WatchEvent,2019,0610
110754,WatchEvent,2018,0827
128706,WatchEvent,2018,0111
138340,WatchEvent,2019,1216
117547,WatchEvent,2019,0102
120896,WatchEvent,2018,1112
115160,WatchEvent,2018,0514
147025,WatchEvent,2019,0218
139445,WatchEvent,2019,0719
143122,WatchEvent,2019,0517
71480,WatchEvent,2018,1118
129966,WatchEvent,2019,1030
150321,WatchEvent,2019,0508
90541,WatchEvent,2019,0602
62675,WatchEvent,2018,1230
112986,WatchEvent,2018,0420
107668,WatchEvent,2018,0705
60414,WatchEvent,2018,0721
131892,WatchEvent,2018,0117
113190,WatchEvent,2018,1008
128309,WatchEvent,2018,0206
99485,WatchEvent,2018,0706
143307,WatchEvent,2019,0212
81202,WatchEvent,2018,0930
140647,WatchEvent,2019,1212
182081,WatchEvent,2019,0507
61266,WatchEvent,2018,0819
113095,WatchEvent,2018,0516
144138,WatchEvent,2019,0725
152430,WatchEvent,2019,0513
129895,WatchEvent,2019,0114
113134,WatchEvent,2019,1007
112377,WatchEvent,2019,0131
103604,WatchEvent,2019,0413
128489,WatchEvent,2019,1230
113997,WatchEvent,2018,1018
130963,WatchEvent,2019,0809
129978,WatchEvent,2018,0313
116200,WatchEvent,2018,0330
107923,WatchEvent,2018,0810
86657,WatchEvent,2018,1229
120446,WatchEvent,2018,0417
157951,WatchEvent,2019,0228
82477,WatchEvent,2019,0810
144700,WatchEvent,2019,1211
91441,WatchEvent,2019,0519
154255,WatchEvent,2019,0318
138040,WatchEvent,2019,0726
143763,WatchEvent,2019,1107
150495,WatchEvent,2019,1202
167004,WatchEvent,2019,0404
77085,WatchEvent,2019,0112
107419,WatchEvent,2018,1015
83744,WatchEvent,2019,1130
100087,WatchEvent,2019,0324
146707,WatchEvent,2019,1113
84733,WatchEvent,2019,1228
83539,WatchEvent,2019,1215
104802,WatchEvent,2018,1109
57686,WatchEvent,2018,0630
83748,WatchEvent,2019,1229
158412,WatchEvent,2019,0521
172602,WatchEvent,2019,0409
88279,WatchEvent,2019,0721
84568,WatchEvent,2019,1027
134878,WatchEvent,2019,0926
87401,WatchEvent,2019,0727
108805,WatchEvent,2019,0929
85035,WatchEvent,2019,0622
71419,WatchEvent,2019,0202
130150,WatchEvent,2019,1101
143610,WatchEvent,2019,1218
150537,WatchEvent,2019,1009
145009,WatchEvent,2019,0916
147228,WatchEvent,2019,1127
144748,WatchEvent,2019,0625
145151,WatchEvent,2019,1205
141461,WatchEvent,2019,0814
146486,WatchEvent,2019,0530
83377,WatchEvent,2019,0616
145400,WatchEvent,2019,0729
148001,WatchEvent,2019,0917
66301,WatchEvent,2018,1124
86571,WatchEvent,2019,0205
133268,WatchEvent,2019,0911
144812,WatchEvent,2019,0910
159364,WatchEvent,2019,1203
139146,WatchEvent,2019,0807
148225,WatchEvent,2019,0722
146251,WatchEvent,2019,0819
96627,WatchEvent,2019,0302
146838,WatchEvent,2019,1204
85946,WatchEvent,2019,0921
136968,WatchEvent,2019,0923
145773,WatchEvent,2019,0715
163874,WatchEvent,2019,0226
146765,WatchEvent,2019,0308
110576,WatchEvent,2019,0503
91916,WatchEvent,2018,0513
93486,WatchEvent,2018,0219
141117,WatchEvent,2019,0624
106067,WatchEvent,2018,0921
102125,WatchEvent,2019,0207
76633,WatchEvent,2019,0119
99335,WatchEvent,2019,0317
77356,WatchEvent,2019,0105
85691,WatchEvent,2019,0728
149145,WatchEvent,2019,0718
125198,WatchEvent,2019,0107
147030,WatchEvent,2019,0710
146504,WatchEvent,2019,0820
137008,WatchEvent,2019,0822
145231,WatchEvent,2019,1210
128877,WatchEvent,2019,0927
106817,WatchEvent,2019,1003
133962,WatchEvent,2019,1206
130611,WatchEvent,2019,1115
152970,WatchEvent,2019,0225
163004,WatchEvent,2019,0415
79532,WatchEvent,2019,1005
129416,WatchEvent,2019,0211
91909,WatchEvent,2019,1117
160608,WatchEvent,2019,0311
151554,WatchEvent,2019,0325
69608,WatchEvent,2018,0218
75732,WatchEvent,2019,0120
103288,WatchEvent,2019,0427
173288,WatchEvent,2019,0327
145992,WatchEvent,2019,0724
136041,WatchEvent,2019,0805
58845,WatchEvent,2019,0101
86654,WatchEvent,2019,0818
126257,WatchEvent,2019,1024
158976,WatchEvent,2019,0412
128599,WatchEvent,2019,0628
138557,WatchEvent,2019,1128
75208,WatchEvent,2019,0113
144224,WatchEvent,2019,1105
153195,WatchEvent,2019,1015
155923,WatchEvent,2019,0418
119933,WatchEvent,2018,0509
147336,WatchEvent,2019,0730
130597,WatchEvent,2019,0816
88697,WatchEvent,2019,0907
105445,WatchEvent,2019,0414
151278,WatchEvent,2019,0611
147186,WatchEvent,2019,0426
150129,WatchEvent,2019,1126
88344,WatchEvent,2019,0720
72726,WatchEvent,2019,0127
99684,WatchEvent,2019,0206
147021,WatchEvent,2019,0213
74475,WatchEvent,2019,0126
133472,WatchEvent,2019,1213
99113,WatchEvent,2019,0309
97280,WatchEvent,2019,0323
114656,WatchEvent,2019,0330
137616,WatchEvent,2019,0109
132129,WatchEvent,2019,0902
134999,WatchEvent,2019,0812
124933,WatchEvent,2019,1220
123758,WatchEvent,2019,0930
158810,WatchEvent,2019,0510
83007,WatchEvent,2019,0803
138702,WatchEvent,2019,0701
127135,WatchEvent,2019,0115
138487,WatchEvent,2019,0906
112036,WatchEvent,2019,0502
135876,WatchEvent,2019,0606
148557,WatchEvent,2019,0222
142056,WatchEvent,2019,0626
86947,WatchEvent,2019,1013
109503,WatchEvent,2019,1231
122727,WatchEvent,2019,0130
83407,WatchEvent,2019,0630
148354,WatchEvent,2019,0613
93459,WatchEvent,2019,0217
104464,WatchEvent,2019,0331
150231,WatchEvent,2019,0430
82612,WatchEvent,2018,0428
148622,WatchEvent,2019,1119
94560,WatchEvent,2019,0224
83430,WatchEvent,2019,0825
142909,WatchEvent,2019,0806
140877,WatchEvent,2019,1209
82987,WatchEvent,2019,1124
161770,WatchEvent,2019,0307
84150,WatchEvent,2019,1110
133323,WatchEvent,2019,0802
142885,WatchEvent,2019,0821
142726,WatchEvent,2019,0829
139205,WatchEvent,2019,1028
127565,WatchEvent,2019,1129
145690,WatchEvent,2019,1022
150479,WatchEvent,2019,0723
100756,WatchEvent,2019,0607
149861,WatchEvent,2019,0716
120915,WatchEvent,2019,0124
76644,WatchEvent,2019,1222
157469,WatchEvent,2019,0524
126640,WatchEvent,2019,1226
143084,WatchEvent,2019,0918
147265,WatchEvent,2019,1008
105208,WatchEvent,2019,0421
123320,WatchEvent,2019,1223
82249,WatchEvent,2019,0210
81558,WatchEvent,2019,0804
83572,WatchEvent,2019,0824
166186,WatchEvent,2019,0523
132261,WatchEvent,2019,0614
144186,WatchEvent,2019,0801
86227,WatchEvent,2019,1026
176860,WatchEvent,2019,0408
97216,WatchEvent,2019,0303
98528,WatchEvent,2019,1001
86790,WatchEvent,2019,1201
143282,WatchEvent,2019,0529
129032,WatchEvent,2019,0122
136840,WatchEvent,2019,1011
117679,WatchEvent,2019,0125
103698,WatchEvent,2019,0208
156638,WatchEvent,2019,0312
147278,WatchEvent,2019,0904
143132,WatchEvent,2019,0620
103151,WatchEvent,2019,1002
155924,WatchEvent,2019,0304
139974,WatchEvent,2019,0313
143570,WatchEvent,2019,0520
154807,WatchEvent,2019,0522
92309,WatchEvent,2019,0518
80174,WatchEvent,2019,0629
104362,WatchEvent,2018,0213
146716,WatchEvent,2019,1120
145242,WatchEvent,2019,0702
142715,WatchEvent,2019,0703
129150,WatchEvent,2019,0920
149157,WatchEvent,2019,0419
73592,WatchEvent,2019,0106
177115,WatchEvent,2019,0410
145149,WatchEvent,2019,0813
81738,WatchEvent,2019,0707
134964,WatchEvent,2019,0704
125976,WatchEvent,2019,0123
146169,WatchEvent,2019,0619
154302,WatchEvent,2019,0320
86388,WatchEvent,2019,1116
125527,WatchEvent,2019,1025
181134,WatchEvent,2019,0402
87087,WatchEvent,2019,0609
89873,WatchEvent,2019,0526
143912,WatchEvent,2019,1121
77817,WatchEvent,2019,0209
118391,WatchEvent,2019,0121
82652,WatchEvent,2019,0901
81346,WatchEvent,2019,0204
148044,WatchEvent,2019,0717
124528,WatchEvent,2019,1227
93147,WatchEvent,2019,0406
92691,WatchEvent,2019,0915
137386,WatchEvent,2019,0108
139682,WatchEvent,2019,1125
145472,WatchEvent,2019,0711
83742,WatchEvent,2019,1214
82949,WatchEvent,2019,1019
81308,WatchEvent,2019,0811
132943,WatchEvent,2019,0428
168193,WatchEvent,2019,0401
145104,WatchEvent,2019,0731
131521,WatchEvent,2019,1018
89078,WatchEvent,2019,0922
97190,WatchEvent,2019,0216
102182,WatchEvent,2019,1004
158295,WatchEvent,2019,0227
127074,WatchEvent,2019,0116
168726,WatchEvent,2019,0424
82913,WatchEvent,2019,0623
147640,WatchEvent,2019,0903
131844,WatchEvent,2019,0823
158061,WatchEvent,2019,0516
84522,WatchEvent,2019,0713
112894,WatchEvent,2019,1012
140459,WatchEvent,2019,0617
138030,WatchEvent,2019,1122
141126,WatchEvent,2019,1021
83554,WatchEvent,2019,1208
82705,WatchEvent,2019,1109
132950,WatchEvent,2019,0924
189720,WatchEvent,2019,0422
127264,WatchEvent,2019,0830
86257,WatchEvent,2019,1102
247108,WatchEvent,2019,0328
138684,WatchEvent,2019,1010
167029,WatchEvent,2019,0909
86246,WatchEvent,2019,1020
123700,WatchEvent,2019,0111
142290,WatchEvent,2019,0708
119474,WatchEvent,2019,0103
129709,WatchEvent,2019,0129
156788,WatchEvent,2019,0429
132276,WatchEvent,2019,0117
160175,WatchEvent,2019,0319
86627,WatchEvent,2019,0601
80762,WatchEvent,2018,0501
143877,WatchEvent,2019,0604
140950,WatchEvent,2020,0731
81749,WatchEvent,2019,0831
137213,WatchEvent,2019,1219
140550,WatchEvent,2019,1014
157834,WatchEvent,2019,0515
141448,WatchEvent,2019,1017
84386,WatchEvent,2019,0817
134720,WatchEvent,2019,0908
160744,WatchEvent,2019,0627
151276,WatchEvent,2019,0321
139101,WatchEvent,2019,0925
130448,WatchEvent,2019,1111
100419,WatchEvent,2019,0407
202970,WatchEvent,2019,0416
118155,WatchEvent,2020,0725
145753,WatchEvent,2019,0322
151445,WatchEvent,2019,0219
155901,WatchEvent,2019,0221
98164,WatchEvent,2019,0504
138467,WatchEvent,2019,0712
81929,WatchEvent,2019,1006
130001,WatchEvent,2019,0505
143341,WatchEvent,2019,1104
150921,WatchEvent,2020,1109
169717,WatchEvent,2019,0514
58729,WatchEvent,2020,0821
149550,WatchEvent,2020,0827
146691,WatchEvent,2019,1112
162131,WatchEvent,2019,0306
145621,WatchEvent,2020,0810
89572,WatchEvent,2019,1103
113314,WatchEvent,2019,0827
80062,WatchEvent,2019,0608
80318,WatchEvent,2019,1221
67060,WatchEvent,2019,0203
148881,WatchEvent,2020,0909
138909,WatchEvent,2019,1029
143141,WatchEvent,2019,0215
124407,WatchEvent,2019,0128
147518,WatchEvent,2019,0905
152889,WatchEvent,2019,0528
160208,WatchEvent,2019,0326
86218,WatchEvent,2019,0928
142256,WatchEvent,2019,0603
116097,WatchEvent,2019,1224
179873,WatchEvent,2019,0403
144723,WatchEvent,2020,0807
142458,WatchEvent,2020,0305
146191,WatchEvent,2019,0315
142363,WatchEvent,2019,0531
107031,WatchEvent,2019,1225
101822,WatchEvent,2020,0913
107389,WatchEvent,2020,1212
105944,WatchEvent,2020,1018
98709,WatchEvent,2020,1003
98151,WatchEvent,2019,0420
85740,WatchEvent,2019,0615
143663,WatchEvent,2020,0612
146274,WatchEvent,2020,0701
106840,WatchEvent,2020,1011
123024,WatchEvent,2020,0121
102716,WatchEvent,2020,0704
140828,WatchEvent,2019,1023
147425,WatchEvent,2020,0615
141115,WatchEvent,2020,1023
144367,WatchEvent,2020,0327
144594,WatchEvent,2020,0826
154729,WatchEvent,2020,0331
107363,WatchEvent,2020,0223
140654,WatchEvent,2020,0227
154239,WatchEvent,2020,1021
153310,WatchEvent,2020,0402
157933,WatchEvent,2020,1229
138665,WatchEvent,2020,0814
152985,WatchEvent,2020,0604
148853,WatchEvent,2020,0805
151538,WatchEvent,2020,0908
155460,WatchEvent,2020,1028
169149,WatchEvent,2019,0417
105605,WatchEvent,2020,0711
144789,WatchEvent,2020,0831
135229,WatchEvent,2020,0320
119900,WatchEvent,2019,0405
126828,WatchEvent,2020,0510
95276,WatchEvent,2019,0223
107058,WatchEvent,2020,0614
108221,WatchEvent,2020,0119
157251,WatchEvent,2020,0729
130621,WatchEvent,2019,0110
94861,WatchEvent,2019,0316
130732,WatchEvent,2020,1224
142341,WatchEvent,2020,0116
145185,WatchEvent,2019,1217
144008,WatchEvent,2020,1009
126097,WatchEvent,2020,0120
147376,WatchEvent,2020,0706
165295,WatchEvent,2020,1207
157000,WatchEvent,2020,1130
127325,WatchEvent,2020,0412
142732,WatchEvent,2019,0527
136709,WatchEvent,2019,0815
159441,WatchEvent,2020,0609
148296,WatchEvent,2020,0509
160251,WatchEvent,2019,0425
76352,WatchEvent,2020,0101
110317,WatchEvent,2020,0719
159315,WatchEvent,2020,1124
114262,WatchEvent,2020,0606
137634,WatchEvent,2019,0808
148246,WatchEvent,2020,0915
155809,WatchEvent,2020,1217
161005,WatchEvent,2020,0429
102003,WatchEvent,2020,0627
121846,WatchEvent,2020,0523
118041,WatchEvent,2019,0104
146755,WatchEvent,2019,0919
119898,WatchEvent,2020,0530
155346,WatchEvent,2020,0721
154517,WatchEvent,2020,0724
150393,WatchEvent,2020,0929
149861,WatchEvent,2020,0720
146669,WatchEvent,2020,0914
148246,WatchEvent,2020,0707
159705,WatchEvent,2020,1202
109948,WatchEvent,2020,1108
154438,WatchEvent,2020,1019
129218,WatchEvent,2020,0411
129281,WatchEvent,2020,0204
144578,WatchEvent,2019,0605
164121,WatchEvent,2020,0415
147422,WatchEvent,2020,0115
169305,WatchEvent,2020,0514
158398,WatchEvent,2020,1118
144269,WatchEvent,2020,0817
106325,WatchEvent,2021,0711
145303,WatchEvent,2020,0214
120862,WatchEvent,2020,0405
142469,WatchEvent,2020,0917
158792,WatchEvent,2020,0423
102932,WatchEvent,2020,0222
153535,WatchEvent,2020,0617
145461,WatchEvent,2020,0310
116527,WatchEvent,2020,0207
91496,WatchEvent,2019,1123
107885,WatchEvent,2020,0625
128454,WatchEvent,2020,1006
105482,WatchEvent,2020,1226
111364,WatchEvent,2020,0718
105750,WatchEvent,2020,0308
155451,WatchEvent,2019,0314
90344,WatchEvent,2019,0525
164833,WatchEvent,2019,0411
151462,WatchEvent,2020,0430
156337,WatchEvent,2020,1026
82728,WatchEvent,2019,0914
113410,WatchEvent,2019,0826
145027,WatchEvent,2020,1211
144380,WatchEvent,2020,0921
155189,WatchEvent,2020,1112
141103,WatchEvent,2020,1113
145964,WatchEvent,2020,1012
106989,WatchEvent,2020,0808
102393,WatchEvent,2020,0926
133194,WatchEvent,2020,0220
108986,WatchEvent,2020,1114
145419,WatchEvent,2020,0824
130774,WatchEvent,2020,0102
172373,WatchEvent,2020,0519
149740,WatchEvent,2020,0715
147945,WatchEvent,2020,0326
142162,WatchEvent,2020,0910
92995,WatchEvent,2020,0610
125535,WatchEvent,2020,1005
140967,WatchEvent,2020,0710
85746,WatchEvent,2020,0201
163589,WatchEvent,2020,0421
95350,WatchEvent,2019,0511
95992,WatchEvent,2019,0512
152530,WatchEvent,2020,1126
153265,WatchEvent,2020,0601
101757,WatchEvent,2020,0905
104575,WatchEvent,2020,0127
113338,WatchEvent,2018,1101
69989,WatchEvent,2018,1104
136206,WatchEvent,2020,0217
156668,WatchEvent,2020,0515
101353,WatchEvent,2020,0314
158895,WatchEvent,2019,0506
148556,WatchEvent,2020,1030
138490,WatchEvent,2020,0925
115766,WatchEvent,2020,0531
117389,WatchEvent,2021,0912
143366,WatchEvent,2020,0109
122012,WatchEvent,2020,0516
111679,WatchEvent,2020,0130
102954,WatchEvent,2020,0229
151386,WatchEvent,2020,0730
128052,WatchEvent,2020,1008
122576,WatchEvent,2020,0904
148527,WatchEvent,2020,0622
109406,WatchEvent,2020,0621
88782,WatchEvent,2020,0208
110936,WatchEvent,2020,1219
154674,WatchEvent,2019,0305
123996,WatchEvent,2020,0517
125854,WatchEvent,2020,0205
144853,WatchEvent,2020,0108
146756,WatchEvent,2020,0803
180910,WatchEvent,2021,0204
119592,WatchEvent,2020,0328
163195,WatchEvent,2020,0417
85709,WatchEvent,2020,0118
115173,WatchEvent,2021,0102
155571,WatchEvent,2020,0409
113914,WatchEvent,2020,1206
157266,WatchEvent,2021,1102
143685,WatchEvent,2020,0304
75162,WatchEvent,2020,0126
114785,WatchEvent,2020,0322
127507,WatchEvent,2020,0210
93340,WatchEvent,2020,0104
129459,WatchEvent,2020,0313
163568,WatchEvent,2020,0602
150448,WatchEvent,2020,0818
102103,WatchEvent,2020,0912
120759,WatchEvent,2020,0203
141770,WatchEvent,2020,0323
148633,WatchEvent,2020,0811
168580,WatchEvent,2020,0507
140156,WatchEvent,2020,1127
109871,WatchEvent,2020,0129
83578,WatchEvent,2019,0714
169564,WatchEvent,2020,0526
157666,WatchEvent,2020,1110
101450,WatchEvent,2020,0801
164417,WatchEvent,2020,1208
166630,WatchEvent,2020,1116
105475,WatchEvent,2020,0705
116936,WatchEvent,2020,0626
166227,WatchEvent,2021,1123
166757,WatchEvent,2021,0112
143135,WatchEvent,2020,0916
116241,WatchEvent,2020,1122
15060,WatchEvent,2021,1022
153207,WatchEvent,2020,0608
168149,WatchEvent,2020,0506
125093,WatchEvent,2020,0425
175135,WatchEvent,2021,0223
144586,WatchEvent,2021,0810
140770,WatchEvent,2020,0406
108604,WatchEvent,2021,0710
157981,WatchEvent,2020,1103
88034,WatchEvent,2020,0105
157207,WatchEvent,2020,0727
167573,WatchEvent,2020,0422
166570,WatchEvent,2021,0127
137385,WatchEvent,2020,0918
167041,WatchEvent,2021,0322
143982,WatchEvent,2021,1114
142349,WatchEvent,2020,1013
154569,WatchEvent,2020,1102
150797,WatchEvent,2020,0923
152066,WatchEvent,2020,1020
142941,WatchEvent,2020,0318
159237,WatchEvent,2020,1210
110135,WatchEvent,2021,0821
159352,WatchEvent,2020,1216
111879,WatchEvent,2020,1121
134480,WatchEvent,2020,0228
105867,WatchEvent,2020,0920
154389,WatchEvent,2020,1123
85618,WatchEvent,2020,0112
56598,WatchEvent,2021,0509
136594,WatchEvent,2020,0713
144253,WatchEvent,2020,0928
110061,WatchEvent,2020,0128
143535,WatchEvent,2020,0403
105181,WatchEvent,2020,0307
130310,WatchEvent,2020,0212
152587,WatchEvent,2021,0922
143701,WatchEvent,2020,0324
158266,WatchEvent,2020,0723
147955,WatchEvent,2020,1105
165342,WatchEvent,2020,0525
113461,WatchEvent,2020,0122
93211,WatchEvent,2020,0209
115426,WatchEvent,2020,1002
104323,WatchEvent,2020,0315
157510,WatchEvent,2020,1215
158770,WatchEvent,2020,1201
148797,WatchEvent,2021,0908
156853,WatchEvent,2020,1119
156734,WatchEvent,2021,0524
118352,WatchEvent,2020,0404
152193,WatchEvent,2020,1230
110620,WatchEvent,2020,0620
165330,WatchEvent,2020,0518
126921,WatchEvent,2021,0515
145323,WatchEvent,2021,0217
151995,WatchEvent,2021,0708
148250,WatchEvent,2021,0701
111064,WatchEvent,2020,1128
140053,WatchEvent,2021,0505
141857,WatchEvent,2021,0604
108767,WatchEvent,2021,0814
128061,WatchEvent,2020,1007
101170,WatchEvent,2020,1004
120552,WatchEvent,2020,0927
139495,WatchEvent,2020,1016
166684,WatchEvent,2020,0511
167300,WatchEvent,2021,0413
109197,WatchEvent,2020,0216
166592,WatchEvent,2020,1117
162096,WatchEvent,2020,0407
120653,WatchEvent,2020,1001
115700,WatchEvent,2021,0109
146424,WatchEvent,2020,0619
156667,WatchEvent,2021,0913
151770,WatchEvent,2020,0611
144532,WatchEvent,2020,0901
152361,WatchEvent,2020,1204
142582,WatchEvent,2020,0302
108449,WatchEvent,2020,0830
107943,WatchEvent,2020,1031
113274,WatchEvent,2020,1205
165448,WatchEvent,2020,0508
135202,WatchEvent,2020,0419
151201,WatchEvent,2020,0630
136482,WatchEvent,2020,0219
139749,WatchEvent,2020,0319
102402,WatchEvent,2020,0301
153553,WatchEvent,2020,0804
125816,WatchEvent,2020,0501
140767,WatchEvent,2021,0730
163424,WatchEvent,2020,0521
104869,WatchEvent,2020,0215
146481,WatchEvent,2020,1015
105951,WatchEvent,2020,1107
103985,WatchEvent,2020,1017
144414,WatchEvent,2020,1014
136882,WatchEvent,2020,0312
162693,WatchEvent,2021,0426
137524,WatchEvent,2020,0110
106454,WatchEvent,2020,0712
145589,WatchEvent,2020,0505
116666,WatchEvent,2020,0502
104720,WatchEvent,2020,0919
107643,WatchEvent,2020,0131
148022,WatchEvent,2020,1218
141849,WatchEvent,2021,0625
5054,WatchEvent,2021,1006
144812,WatchEvent,2020,0828
154763,WatchEvent,2020,0330
162061,WatchEvent,2021,0201
108110,WatchEvent,2020,1101
145981,WatchEvent,2020,0709
127612,WatchEvent,2020,1010
136887,WatchEvent,2020,0306
174265,WatchEvent,2020,0528
152656,WatchEvent,2021,0108
104350,WatchEvent,2020,0906
90924,WatchEvent,2020,0202
163334,WatchEvent,2021,0118
152737,WatchEvent,2020,1120
167058,WatchEvent,2020,0427
159929,WatchEvent,2021,0909
